Iteración;J1;J2;J3;J4;J5;J6;J7;J8;J9;J10;J11;J12;J13;T1_Win;T2_Win;Set_Status;Game_Sequence;Calculated_Probability
180;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,1,1,0,0,1,1,0;0.0%
181;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,1,1,0,1,0,1,0;0.0%
182;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,1,1,0,1,1,0,0;0.0%
183;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,1,1,0,1,1,1,1;0.05834%
184;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,1,1,1,0,0,1,0;0.0%
185;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,1,1,1,0,1,0,0;0.0%
186;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,1,1,1,0,1,1,1;0.31765%
187;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,1,1,1,1,0,0,0;0.0%
188;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,1,1,1,1,0,1,1;0.05834%
189;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;0,0,1,1,1,1,1,0,1;0.31765%
190;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,0,0,0,1,1,1,0;0.0%
191;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,0,0,1,0,1,1,0;0.0%
192;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,0,0,1,1,0,1,0;0.0%
193;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,0,0,1,1,1,0,0;0.0%
194;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,0,0,1,1,1,1,1;0.05834%
195;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,0,1,0,0,1,1,0;0.0%
196;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,0,1,0,1,0,1,0;0.0%
197;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,0,1,0,1,1,0,0;0.0%
198;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,0,1,0,1,1,1,1;0.01072%
199;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,0,1,1,0,0,1,0;0.0%
200;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,0,1,1,0,1,0,0;0.0%
201;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,0,1,1,0,1,1,1;0.05834%
202;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,0,1,1,1,0,0,0;0.0%
203;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,0,1,1,1,0,1,1;0.01072%
204;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;0,1,0,1,1,1,1,0,1;0.05834%
205;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,1,0,0,0,1,1,0;0.0%
206;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,1,0,0,1,0,1,0;0.0%
207;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,1,0,0,1,1,0,0;0.0%
208;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,1,0,0,1,1,1,1;0.05834%
209;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,1,0,1,0,0,1,0;0.0%
210;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,1,0,1,0,1,0,0;0.0%
211;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,1,0,1,0,1,1,1;0.31765%
212;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,1,0,1,1,0,0,0;0.0%
213;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,1,0,1,1,0,1,1;0.05834%
214;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;0,1,1,0,1,1,1,0,1;0.31765%
215;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,1,1,0,0,0,1,0;0.0%
216;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,1,1,0,0,1,0,0;0.0%
217;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,1,1,0,0,1,1,1;0.05834%
218;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,1,1,0,1,0,0,0;0.0%
219;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,1,1,0,1,0,1,1;0.01072%
220;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;0,1,1,1,0,1,1,0,1;0.05834%
221;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,1,1,1,0,0,0,0;0.0%
222;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,1,1,1,0,0,1,1;0.05834%
223;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;0,1,1,1,1,0,1,0,1;0.31765%
224;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;;;;6.0;4.0;Ganado;0,1,1,1,1,1,0,0,1;0.05834%
225;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;1,0,0,0,0,1,1,1,0;0.0%
226;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;1,0,0,0,1,0,1,1,0;0.0%
227;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;1,0,0,0,1,1,0,1,0;0.0%
228;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;1,0,0,0,1,1,1,0,0;0.0%
229;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;1,0,0,0,1,1,1,1,1;0.31765%
230;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;1,0,0,1,0,0,1,1,0;0.0%
231;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;1,0,0,1,0,1,0,1,0;0.0%
232;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;1,0,0,1,0,1,1,0,0;0.0%
233;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;1,0,0,1,0,1,1,1,1;0.05834%
234;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;1,0,0,1,1,0,0,1,0;0.0%
235;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;1,0,0,1,1,0,1,0,0;0.0%
236;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;1,0,0,1,1,0,1,1,1;0.31765%
237;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;1,0,0,1,1,1,0,0,0;0.0%
238;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;1,0,0,1,1,1,0,1,1;0.05834%
239;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;1,0,0,1,1,1,1,0,1;0.31765%
240;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;1,0,1,0,0,0,1,1,0;0.0%
241;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;1,0,1,0,0,1,0,1,0;0.0%
242;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;1,0,1,0,0,1,1,0,0;0.0%
243;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;1,0,1,0,0,1,1,1,1;0.31765%
244;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;1,0,1,0,1,0,0,1,0;0.0%
245;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;1,0,1,0,1,0,1,0,0;0.0%
246;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;1,0,1,0,1,0,1,1,1;1.72944%
247;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;1,0,1,0,1,1,0,0,0;0.0%
248;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;1,0,1,0,1,1,0,1,1;0.31765%
249;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;1,0,1,0,1,1,1,0,1;1.72944%
250;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;1,0,1,1,0,0,0,1,0;0.0%
251;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;1,0,1,1,0,0,1,0,0;0.0%
252;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;1,0,1,1,0,0,1,1,1;0.31765%
253;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;1,0,1,1,0,1,0,0,0;0.0%
254;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;1,0,1,1,0,1,0,1,1;0.05834%
255;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;1,0,1,1,0,1,1,0,1;0.31765%
256;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;1,0,1,1,1,0,0,0,0;0.0%
257;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;1,0,1,1,1,0,0,1,1;0.31765%
258;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;1,0,1,1,1,0,1,0,1;1.72944%
259;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;;;;6.0;4.0;Ganado;1,0,1,1,1,1,0,0,1;0.31765%
260;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;1,1,0,0,0,0,1,1,0;0.0%
261;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;1,1,0,0,0,1,0,1,0;0.0%
262;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;1,1,0,0,0,1,1,0,0;0.0%
263;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;1,1,0,0,0,1,1,1,1;0.05834%
264;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;1,1,0,0,1,0,0,1,0;0.0%
265;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;1,1,0,0,1,0,1,0,0;0.0%
266;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;1,1,0,0,1,0,1,1,1;0.31765%
267;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;1,1,0,0,1,1,0,0,0;0.0%
268;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;1,1,0,0,1,1,0,1,1;0.05834%
269;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;1,1,0,0,1,1,1,0,1;0.31765%
270;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;1,1,0,1,0,0,0,1,0;0.0%
271;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;1,1,0,1,0,0,1,0,0;0.0%
272;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;1,1,0,1,0,0,1,1,1;0.05834%
273;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;1,1,0,1,0,1,0,0,0;0.0%
274;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;1,1,0,1,0,1,0,1,1;0.01072%
275;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;1,1,0,1,0,1,1,0,1;0.05834%
276;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;1,1,0,1,1,0,0,0,0;0.0%
277;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;1,1,0,1,1,0,0,1,1;0.05834%
278;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;1,1,0,1,1,0,1,0,1;0.31765%
279;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;;;;6.0;4.0;Ganado;1,1,0,1,1,1,0,0,1;0.05834%
280;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;1,1,1,0,0,0,0,1,0;0.0%
281;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;1,1,1,0,0,0,1,0,0;0.0%
282;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;1,1,1,0,0,0,1,1,1;0.31765%
283;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;1,1,1,0,0,1,0,0,0;0.0%
284;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;1,1,1,0,0,1,0,1,1;0.05834%
285;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;1,1,1,0,0,1,1,0,1;0.31765%
286;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;1,1,1,0,1,0,0,0,0;0.0%
287;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;1,1,1,0,1,0,0,1,1;0.31765%
288;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;1,1,1,0,1,0,1,0,1;1.72944%
289;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;;;;6.0;4.0;Ganado;1,1,1,0,1,1,0,0,1;0.31765%
290;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;1,1,1,1,0,0,0,0,0;0.0%
291;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;1,1,1,1,0,0,0,1,1;0.05834%
292;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;1,1,1,1,0,0,1,0,1;0.31765%
293;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;;;;6.0;4.0;Ganado;1,1,1,1,0,1,0,0,1;0.05834%
294;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;;;;6.0;4.0;Ganado;1,1,1,1,1,0,0,0,1;0.31765%
295;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,0,0,0,1,1,1,0;0.00%
296;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,0,0,1,0,1,1,0;0.00%
297;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,0,0,1,1,0,1,0;0.00%
298;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,0,0,1,1,1,0,0;0.00%
299;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,0,0,1,1,1,1,1;0.00%
300;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,0,1,0,0,1,1,0;0.00%
301;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,0,1,0,1,0,1,0;0.00%
302;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,0,1,0,1,1,0,0;0.00%
303;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,0,1,0,1,1,1,1;0.00%
304;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,0,1,1,0,0,1,0;0.00%
305;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,0,1,1,0,1,0,0;0.00%
306;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,0,1,1,0,1,1,1;0.00%
307;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,0,1,1,1,0,0,0;0.00%
308;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,0,1,1,1,0,1,1;0.00%
309;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;0,0,0,1,1,1,1,0,1;0.00%
310;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,1,0,0,0,1,1,0;0.00%
311;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,1,0,0,1,0,1,0;0.00%
312;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,1,0,0,1,1,0,0;0.00%
313;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,1,0,0,1,1,1,1;0.00%
314;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,1,0,1,0,0,1,0;0.00%
315;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,1,0,1,0,1,0,0;0.00%
316;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,1,0,1,0,1,1,1;0.00%
317;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,1,0,1,1,0,0,0;0.00%
318;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,1,0,1,1,0,1,1;0.00%
319;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;0,0,1,0,1,1,1,0,1;0.00%
320;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,0,1,1,0,0,0,1,0;0.00%
321;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,1,1,0,0,1,0,0;0.00%
322;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,1,1,0,0,1,1,1;0.00%
323;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,1,1,0,1,0,0,0;0.00%
324;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,1,1,0,1,0,1,1;0.00%
325;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;0,0,1,1,0,1,1,0,1;0.00%
326;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;0,0,1,1,1,0,0,0,0;0.00%
327;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;0,0,1,1,1,0,0,1,1;0.00%
328;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;0,0,1,1,1,0,1,0,1;0.00%
329;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;;;;6.0;4.0;Ganado;0,0,1,1,1,1,0,0,1;0.00%
330;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,0,0,0,0,1,1,0;0.00%
331;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,0,0,0,1,0,1,0;0.00%
332;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,0,0,0,1,1,0,0;0.00%
333;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,0,0,0,1,1,1,1;0.00%
334;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,0,0,1,0,0,1,0;0.00%
335;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,0,0,1,0,1,0,0;0.00%
336;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,0,0,1,0,1,1,1;0.00%
337;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,0,0,1,1,0,0,0;0.00%
338;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,0,0,1,1,0,1,1;0.00%
339;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;0,1,0,0,1,1,1,0,1;0.00%
340;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,0,1,0,0,0,1,0;0.00%
341;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,0,1,0,0,1,0,0;0.00%
342;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,0,1,0,0,1,1,1;0.00%
343;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,0,1,0,1,0,0,0;0.00%
344;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,0,1,0,1,0,1,1;0.00%
345;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;0,1,0,1,0,1,1,0,1;0.00%
346;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;;;4.0;6.0;Perdido;0,1,0,1,1,0,0,0,0;0.00%
347;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;;;;6.0;4.0;Ganado;0,1,0,1,1,0,0,1,1;0.00%
348;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;;;;6.0;4.0;Ganado;0,1,0,1,1,0,1,0,1;0.00%
349;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;;;;6.0;4.0;Ganado;0,1,0,1,1,1,0,0,1;0.00%
350;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;;;;4.0;6.0;Perdido;0,1,1,0,0,0,0,1,0;0.00%
